# time, 1st underlying asset price, 2nd underlying asset price, 3rd underlying asset price, price
2.248535156250000000e+01, 3.969726562500000000e+00, 3.000000000000000000e+01, 4.819335937500000000e-01, 5.781610488891601562e+00
7.485351562500000000e+00, 1.896972656250000000e+01, 3.000000000000000000e+01, 1.981933593750000000e+00, 2.413358211517333984e+00
5.610351562500000000e+00, 9.594726562500000000e+00, 3.000000000000000000e+01, 2.919433593750000000e+00, 4.381595134735107422e+00
2.061035156250000000e+01, 2.459472656250000000e+01, 3.000000000000000000e+01, 1.419433593750000000e+00, 0.000000000000000000e+00
2.811035156250000000e+01, 2.094726562500000000e+00, 3.000000000000000000e+01, 2.169433593750000000e+00, 7.822560787200927734e+00
1.311035156250000000e+01, 1.709472656250000000e+01, 3.000000000000000000e+01, 6.694335937500000000e-01, 0.000000000000000000e+00
9.360351562500000000e+00, 5.844726562500000000e+00, 3.000000000000000000e+01, 2.544433593750000000e+00, 4.109820365905761719e+00
2.436035156250000000e+01, 2.084472656250000000e+01, 3.000000000000000000e+01, 1.044433593750000000e+00, 0.000000000000000000e+00
1.686035156250000000e+01, 1.334472656250000000e+01, 3.000000000000000000e+01, 1.794433593750000000e+00, 0.000000000000000000e+00
1.860351562500000000e+00, 2.834472656250000000e+01, 3.000000000000000000e+01, 2.944335937500000000e-01, 7.872719287872314453e+00
1.391601562500000000e+00, 7.250976562500000000e+00, 3.000000000000000000e+01, 2.122558593750000000e+00, 8.521038055419921875e+00
1.639160156250000000e+01, 2.225097656250000000e+01, 3.000000000000000000e+01, 6.225585937500000000e-01, 0.000000000000000000e+00
2.389160156250000000e+01, 1.475097656250000000e+01, 3.000000000000000000e+01, 2.872558593750000000e+00, 0.000000000000000000e+00
8.891601562500000000e+00, 2.975097656250000000e+01, 3.000000000000000000e+01, 1.372558593750000000e+00, 9.469714164733886719e-01
1.264160156250000000e+01, 1.100097656250000000e+01, 3.000000000000000000e+01, 1.747558593750000000e+00, 0.000000000000000000e+00
2.764160156250000000e+01, 2.600097656250000000e+01, 3.000000000000000000e+01, 2.475585937500000000e-01, 0.000000000000000000e+00
2.014160156250000000e+01, 3.500976562500000000e+00, 3.000000000000000000e+01, 2.497558593750000000e+00, 6.448905467987060547e+00
5.141601562500000000e+00, 1.850097656250000000e+01, 3.000000000000000000e+01, 9.975585937500000000e-01, 4.660145759582519531e+00
7.016601562500000000e+00, 1.287597656250000000e+01, 3.000000000000000000e+01, 6.005859375000000000e-02, 2.693683862686157227e+00
2.201660156250000000e+01, 2.787597656250000000e+01, 3.000000000000000000e+01, 1.560058593750000000e+00, 0.000000000000000000e+00
2.951660156250000000e+01, 5.375976562500000000e+00, 3.000000000000000000e+01, 8.100585937500000000e-01, 4.407409667968750000e+00
1.451660156250000000e+01, 2.037597656250000000e+01, 3.000000000000000000e+01, 2.310058593750000000e+00, 0.000000000000000000e+00
1.076660156250000000e+01, 1.625976562500000000e+00, 3.000000000000000000e+01, 4.350585937500000000e-01, 8.120790481567382812e+00
2.576660156250000000e+01, 1.662597656250000000e+01, 3.000000000000000000e+01, 1.935058593750000000e+00, 0.000000000000000000e+00
1.826660156250000000e+01, 9.125976562500000000e+00, 3.000000000000000000e+01, 1.185058593750000000e+00, 6.941663622856140137e-01
3.266601562500000000e+00, 2.412597656250000000e+01, 3.000000000000000000e+01, 2.685058593750000000e+00, 6.701953887939453125e+00
2.329101562500000000e+00, 8.188476562500000000e+00, 3.000000000000000000e+01, 2.591308593750000000e+00, 7.630112648010253906e+00
1.732910156250000000e+01, 2.318847656250000000e+01, 3.000000000000000000e+01, 1.091308593750000000e+00, 0.000000000000000000e+00
2.482910156250000000e+01, 6.884765625000000000e-01, 3.000000000000000000e+01, 1.841308593750000000e+00, 9.196323394775390625e+00
9.829101562500000000e+00, 1.568847656250000000e+01, 3.000000000000000000e+01, 3.413085937500000000e-01, 0.000000000000000000e+00
1.357910156250000000e+01, 4.438476562500000000e+00, 3.000000000000000000e+01, 2.966308593750000000e+00, 5.558155059814453125e+00
2.857910156250000000e+01, 1.943847656250000000e+01, 3.000000000000000000e+01, 1.466308593750000000e+00, 0.000000000000000000e+00
2.107910156250000000e+01, 1.193847656250000000e+01, 3.000000000000000000e+01, 2.216308593750000000e+00, 0.000000000000000000e+00
6.079101562500000000e+00, 2.693847656250000000e+01, 3.000000000000000000e+01, 7.163085937500000000e-01, 3.695117235183715820e+00
4.204101562500000000e+00, 2.563476562500000000e+00, 3.000000000000000000e+01, 1.278808593750000000e+00, 7.265877246856689453e+00
1.920410156250000000e+01, 1.756347656250000000e+01, 3.000000000000000000e+01, 2.778808593750000000e+00, 0.000000000000000000e+00
2.670410156250000000e+01, 1.006347656250000000e+01, 3.000000000000000000e+01, 5.288085937500000000e-01, 0.000000000000000000e+00
1.170410156250000000e+01, 2.506347656250000000e+01, 3.000000000000000000e+01, 2.028808593750000000e+00, 0.000000000000000000e+00
7.954101562500000000e+00, 1.381347656250000000e+01, 3.000000000000000000e+01, 9.038085937500000000e-01, 1.838461041450500488e+00
2.295410156250000000e+01, 2.881347656250000000e+01, 3.000000000000000000e+01, 2.403808593750000000e+00, 0.000000000000000000e+00
1.545410156250000000e+01, 6.313476562500000000e+00, 3.000000000000000000e+01, 1.538085937500000000e-01, 3.405916452407836914e+00
4.541015625000000000e-01, 2.131347656250000000e+01, 3.000000000000000000e+01, 1.653808593750000000e+00, 9.412180900573730469e+00
3.369140625000000000e-01, 8.774414062500000000e+00, 3.000000000000000000e+01, 3.530273437500000000e-01, 9.401861190795898438e+00
1.533691406250000000e+01, 2.377441406250000000e+01, 3.000000000000000000e+01, 1.853027343750000000e+00, 0.000000000000000000e+00
2.283691406250000000e+01, 1.274414062500000000e+00, 3.000000000000000000e+01, 1.103027343750000000e+00, 8.537676811218261719e+00
7.836914062500000000e+00, 1.627441406250000000e+01, 3.000000000000000000e+01, 2.603027343750000000e+00, 2.123467445373535156e+00
1.158691406250000000e+01, 5.024414062500000000e+00, 3.000000000000000000e+01, 7.280273437500000000e-01, 4.750950336456298828e+00
2.658691406250000000e+01, 2.002441406250000000e+01, 3.000000000000000000e+01, 2.228027343750000000e+00, 0.000000000000000000e+00
1.908691406250000000e+01, 1.252441406250000000e+01, 3.000000000000000000e+01, 1.478027343750000000e+00, 0.000000000000000000e+00
4.086914062500000000e+00, 2.752441406250000000e+01, 3.000000000000000000e+01, 2.978027343750000000e+00, 5.910889148712158203e+00
5.961914062500000000e+00, 3.149414062500000000e+00, 3.000000000000000000e+01, 2.040527343750000000e+00, 6.755097389221191406e+00
2.096191406250000000e+01, 1.814941406250000000e+01, 3.000000000000000000e+01, 5.405273437500000000e-01, 0.000000000000000000e+00
2.846191406250000000e+01, 1.064941406250000000e+01, 3.000000000000000000e+01, 2.790527343750000000e+00, 0.000000000000000000e+00
1.346191406250000000e+01, 2.564941406250000000e+01, 3.000000000000000000e+01, 1.290527343750000000e+00, 0.000000000000000000e+00
9.711914062500000000e+00, 1.439941406250000000e+01, 3.000000000000000000e+01, 1.665527343750000000e+00, 1.555251330137252808e-01
2.471191406250000000e+01, 2.939941406250000000e+01, 3.000000000000000000e+01, 1.655273437500000000e-01, 0.000000000000000000e+00
1.721191406250000000e+01, 6.899414062500000000e+00, 3.000000000000000000e+01, 2.415527343750000000e+00, 3.042309045791625977e+00
2.211914062500000000e+00, 2.189941406250000000e+01, 3.000000000000000000e+01, 9.155273437500000000e-01, 7.581796169281005859e+00
3.149414062500000000e+00, 5.961914062500000000e+00, 3.000000000000000000e+01, 1.384277343750000000e+00, 6.690311908721923828e+00
1.814941406250000000e+01, 2.096191406250000000e+01, 3.000000000000000000e+01, 2.884277343750000000e+00, 0.000000000000000000e+00
2.564941406250000000e+01, 1.346191406250000000e+01, 3.000000000000000000e+01, 6.342773437500000000e-01, 0.000000000000000000e+00
1.064941406250000000e+01, 2.846191406250000000e+01, 3.000000000000000000e+01, 2.134277343750000000e+00, 0.000000000000000000e+00
1.439941406250000000e+01, 9.711914062500000000e+00, 3.000000000000000000e+01, 1.009277343750000000e+00, 9.098207950592041016e-02
2.939941406250000000e+01, 2.471191406250000000e+01, 3.000000000000000000e+01, 2.509277343750000000e+00, 0.000000000000000000e+00
2.189941406250000000e+01, 2.211914062500000000e+00, 3.000000000000000000e+01, 2.592773437500000000e-01, 7.517735481262207031e+00
6.899414062500000000e+00, 1.721191406250000000e+01, 3.000000000000000000e+01, 1.759277343750000000e+00, 2.977280139923095703e+00
5.024414062500000000e+00, 1.158691406250000000e+01, 3.000000000000000000e+01, 2.321777343750000000e+00, 4.907993316650390625e+00
2.002441406250000000e+01, 2.658691406250000000e+01, 3.000000000000000000e+01, 8.217773437500000000e-01, 0.000000000000000000e+00
2.752441406250000000e+01, 4.086914062500000000e+00, 3.000000000000000000e+01, 1.571777343750000000e+00, 5.771278858184814453e+00
1.252441406250000000e+01, 1.908691406250000000e+01, 3.000000000000000000e+01, 7.177734375000000000e-02, 0.000000000000000000e+00
8.774414062500000000e+00, 3.369140625000000000e-01, 3.000000000000000000e+01, 2.696777343750000000e+00, 9.632809638977050781e+00
2.377441406250000000e+01, 1.533691406250000000e+01, 3.000000000000000000e+01, 1.196777343750000000e+00, 0.000000000000000000e+00
1.627441406250000000e+01, 7.836914062500000000e+00, 3.000000000000000000e+01, 1.946777343750000000e+00, 2.058316469192504883e+00
1.274414062500000000e+00, 2.283691406250000000e+01, 3.000000000000000000e+01, 4.467773437500000000e-01, 8.473495483398437500e+00
1.743164062500000000e+00, 1.743164062500000000e+00, 3.000000000000000000e+01, 1.618652343750000000e+00, 8.119650840759277344e+00
1.674316406250000000e+01, 1.674316406250000000e+01, 3.000000000000000000e+01, 1.186523437500000000e-01, 0.000000000000000000e+00
2.424316406250000000e+01, 9.243164062500000000e+00, 3.000000000000000000e+01, 2.368652343750000000e+00, 6.939000487327575684e-01
9.243164062500000000e+00, 2.424316406250000000e+01, 3.000000000000000000e+01, 8.686523437500000000e-01, 5.459564328193664551e-01
1.299316406250000000e+01, 1.299316406250000000e+01, 3.000000000000000000e+01, 1.993652343750000000e+00, 0.000000000000000000e+00
2.799316406250000000e+01, 2.799316406250000000e+01, 3.000000000000000000e+01, 4.936523437500000000e-01, 0.000000000000000000e+00
2.049316406250000000e+01, 5.493164062500000000e+00, 3.000000000000000000e+01, 2.743652343750000000e+00, 4.481234073638916016e+00
5.493164062500000000e+00, 2.049316406250000000e+01, 3.000000000000000000e+01, 1.243652343750000000e+00, 4.332734584808349609e+00
7.368164062500000000e+00, 1.111816406250000000e+01, 3.000000000000000000e+01, 6.811523437500000000e-01, 2.402619123458862305e+00
2.236816406250000000e+01, 2.611816406250000000e+01, 3.000000000000000000e+01, 2.181152343750000000e+00, 0.000000000000000000e+00
2.986816406250000000e+01, 3.618164062500000000e+00, 3.000000000000000000e+01, 1.431152343750000000e+00, 6.226175308227539062e+00
1.486816406250000000e+01, 1.861816406250000000e+01, 3.000000000000000000e+01, 2.931152343750000000e+00, 0.000000000000000000e+00
1.111816406250000000e+01, 7.368164062500000000e+00, 3.000000000000000000e+01, 3.061523437500000000e-01, 2.366047143936157227e+00
2.611816406250000000e+01, 2.236816406250000000e+01, 3.000000000000000000e+01, 1.806152343750000000e+00, 0.000000000000000000e+00
1.861816406250000000e+01, 1.486816406250000000e+01, 3.000000000000000000e+01, 1.056152343750000000e+00, 0.000000000000000000e+00
3.618164062500000000e+00, 2.986816406250000000e+01, 3.000000000000000000e+01, 2.556152343750000000e+00, 6.337549686431884766e+00
2.680664062500000000e+00, 1.393066406250000000e+01, 3.000000000000000000e+01, 2.649902343750000000e+00, 7.284387588500976562e+00
1.768066406250000000e+01, 2.893066406250000000e+01, 3.000000000000000000e+01, 1.149902343750000000e+00, 0.000000000000000000e+00
2.518066406250000000e+01, 6.430664062500000000e+00, 3.000000000000000000e+01, 1.899902343750000000e+00, 3.459928989410400391e+00
1.018066406250000000e+01, 2.143066406250000000e+01, 3.000000000000000000e+01, 3.999023437500000000e-01, 0.000000000000000000e+00
1.393066406250000000e+01, 2.680664062500000000e+00, 3.000000000000000000e+01, 2.274902343750000000e+00, 7.247088432312011719e+00
2.893066406250000000e+01, 1.768066406250000000e+01, 3.000000000000000000e+01, 7.749023437500000000e-01, 0.000000000000000000e+00
2.143066406250000000e+01, 1.018066406250000000e+01, 3.000000000000000000e+01, 1.524902343750000000e+00, 0.000000000000000000e+00
6.430664062500000000e+00, 2.518066406250000000e+01, 3.000000000000000000e+01, 2.490234375000000000e-02, 3.276208162307739258e+00
4.555664062500000000e+00, 4.555664062500000000e+00, 3.000000000000000000e+01, 9.624023437500000000e-01, 5.242638111114501953e+00
1.955566406250000000e+01, 1.955566406250000000e+01, 3.000000000000000000e+01, 2.462402343750000000e+00, 0.000000000000000000e+00
2.705566406250000000e+01, 1.205566406250000000e+01, 3.000000000000000000e+01, 2.124023437500000000e-01, 0.000000000000000000e+00
1.205566406250000000e+01, 2.705566406250000000e+01, 3.000000000000000000e+01, 1.712402343750000000e+00, 0.000000000000000000e+00
8.305664062500000000e+00, 8.305664062500000000e+00, 3.000000000000000000e+01, 1.337402343750000000e+00, 1.529450654983520508e+00
2.330566406250000000e+01, 2.330566406250000000e+01, 3.000000000000000000e+01, 2.837402343750000000e+00, 0.000000000000000000e+00
1.580566406250000000e+01, 8.056640625000000000e-01, 3.000000000000000000e+01, 5.874023437500000000e-01, 8.955963134765625000e+00
8.056640625000000000e-01, 1.580566406250000000e+01, 3.000000000000000000e+01, 2.087402343750000000e+00, 9.103491783142089844e+00
5.712890625000000000e-01, 5.258789062500000000e+00, 3.000000000000000000e+01, 2.438964843750000000e+00, 9.372764587402343750e+00
1.557128906250000000e+01, 2.025878906250000000e+01, 3.000000000000000000e+01, 9.389648437500000000e-01, 0.000000000000000000e+00
2.307128906250000000e+01, 1.275878906250000000e+01, 3.000000000000000000e+01, 1.688964843750000000e+00, 0.000000000000000000e+00
8.071289062500000000e+00, 2.775878906250000000e+01, 3.000000000000000000e+01, 1.889648437500000000e-01, 1.651521563529968262e+00
1.182128906250000000e+01, 9.008789062500000000e+00, 3.000000000000000000e+01, 2.813964843750000000e+00, 9.726247191429138184e-01
2.682128906250000000e+01, 2.400878906250000000e+01, 3.000000000000000000e+01, 1.313964843750000000e+00, 0.000000000000000000e+00
1.932128906250000000e+01, 1.508789062500000000e+00, 3.000000000000000000e+01, 2.063964843750000000e+00, 8.398044586181640625e+00
4.321289062500000000e+00, 1.650878906250000000e+01, 3.000000000000000000e+01, 5.639648437500000000e-01, 5.438050746917724609e+00
6.196289062500000000e+00, 1.463378906250000000e+01, 3.000000000000000000e+01, 1.126464843750000000e+00, 3.618101596832275391e+00
2.119628906250000000e+01, 2.963378906250000000e+01, 3.000000000000000000e+01, 2.626464843750000000e+00, 0.000000000000000000e+00
2.869628906250000000e+01, 7.133789062500000000e+00, 3.000000000000000000e+01, 3.764648437500000000e-01, 2.607269048690795898e+00
1.369628906250000000e+01, 2.213378906250000000e+01, 3.000000000000000000e+01, 1.876464843750000000e+00, 0.000000000000000000e+00
9.946289062500000000e+00, 3.383789062500000000e+00, 3.000000000000000000e+01, 7.514648437500000000e-01, 6.393866539001464844e+00
2.494628906250000000e+01, 1.838378906250000000e+01, 3.000000000000000000e+01, 2.251464843750000000e+00, 0.000000000000000000e+00
1.744628906250000000e+01, 1.088378906250000000e+01, 3.000000000000000000e+01, 1.464843750000000000e-03, 0.000000000000000000e+00
2.446289062500000000e+00, 2.588378906250000000e+01, 3.000000000000000000e+01, 1.501464843750000000e+00, 7.404974460601806641e+00
3.383789062500000000e+00, 9.946289062500000000e+00, 3.000000000000000000e+01, 2.157714843750000000e+00, 6.532336235046386719e+00
1.838378906250000000e+01, 2.494628906250000000e+01, 3.000000000000000000e+01, 6.577148437500000000e-01, 0.000000000000000000e+00
2.588378906250000000e+01, 2.446289062500000000e+00, 3.000000000000000000e+01, 2.907714843750000000e+00, 7.544486522674560547e+00
1.088378906250000000e+01, 1.744628906250000000e+01, 3.000000000000000000e+01, 1.407714843750000000e+00, 0.000000000000000000e+00
1.463378906250000000e+01, 6.196289062500000000e+00, 3.000000000000000000e+01, 1.782714843750000000e+00, 3.682720422744750977e+00
2.963378906250000000e+01, 2.119628906250000000e+01, 3.000000000000000000e+01, 2.827148437500000000e-01, 0.000000000000000000e+00
2.213378906250000000e+01, 1.369628906250000000e+01, 3.000000000000000000e+01, 2.532714843750000000e+00, 0.000000000000000000e+00
7.133789062500000000e+00, 2.869628906250000000e+01, 3.000000000000000000e+01, 1.032714843750000000e+00, 2.671404838562011719e+00
5.258789062500000000e+00, 5.712890625000000000e-01, 3.000000000000000000e+01, 9.521484375000000000e-02, 9.142411231994628906e+00
2.025878906250000000e+01, 1.557128906250000000e+01, 3.000000000000000000e+01, 1.595214843750000000e+00, 0.000000000000000000e+00
2.775878906250000000e+01, 8.071289062500000000e+00, 3.000000000000000000e+01, 8.452148437500000000e-01, 1.715537428855895996e+00
1.275878906250000000e+01, 2.307128906250000000e+01, 3.000000000000000000e+01, 2.345214843750000000e+00, 0.000000000000000000e+00
9.008789062500000000e+00, 1.182128906250000000e+01, 3.000000000000000000e+01, 4.702148437500000000e-01, 7.414054870605468750e-01
2.400878906250000000e+01, 2.682128906250000000e+01, 3.000000000000000000e+01, 1.970214843750000000e+00, 0.000000000000000000e+00
1.650878906250000000e+01, 4.321289062500000000e+00, 3.000000000000000000e+01, 1.220214843750000000e+00, 5.502306938171386719e+00
1.508789062500000000e+00, 1.932128906250000000e+01, 3.000000000000000000e+01, 2.720214843750000000e+00, 8.463271141052246094e+00
1.040039062500000000e+00, 1.229003906250000000e+01, 3.000000000000000000e+01, 7.983398437500000000e-01, 8.742200851440429688e+00
1.604003906250000000e+01, 2.729003906250000000e+01, 3.000000000000000000e+01, 2.298339843750000000e+00, 0.000000000000000000e+00
2.354003906250000000e+01, 4.790039062500000000e+00, 3.000000000000000000e+01, 4.833984375000000000e-02, 4.919108390808105469e+00
8.540039062500000000e+00, 1.979003906250000000e+01, 3.000000000000000000e+01, 1.548339843750000000e+00, 1.315843462944030762e+00
1.229003906250000000e+01, 1.040039062500000000e+00, 3.000000000000000000e+01, 1.173339843750000000e+00, 8.778953552246093750e+00
2.729003906250000000e+01, 1.604003906250000000e+01, 3.000000000000000000e+01, 2.673339843750000000e+00, 0.000000000000000000e+00
1.979003906250000000e+01, 8.540039062500000000e+00, 3.000000000000000000e+01, 4.233398437500000000e-01, 1.205586194992065430e+00
4.790039062500000000e+00, 2.354003906250000000e+01, 3.000000000000000000e+01, 1.923339843750000000e+00, 5.102872371673583984e+00
6.665039062500000000e+00, 6.665039062500000000e+00, 3.000000000000000000e+01, 2.860839843750000000e+00, 3.321054697036743164e+00
2.166503906250000000e+01, 2.166503906250000000e+01, 3.000000000000000000e+01, 1.360839843750000000e+00, 0.000000000000000000e+00
2.916503906250000000e+01, 1.416503906250000000e+01, 3.000000000000000000e+01, 2.110839843750000000e+00, 0.000000000000000000e+00
1.416503906250000000e+01, 2.916503906250000000e+01, 3.000000000000000000e+01, 6.108398437500000000e-01, 0.000000000000000000e+00
1.041503906250000000e+01, 1.041503906250000000e+01, 3.000000000000000000e+01, 2.485839843750000000e+00, 0.000000000000000000e+00
2.541503906250000000e+01, 2.541503906250000000e+01, 3.000000000000000000e+01, 9.858398437500000000e-01, 0.000000000000000000e+00
1.791503906250000000e+01, 2.915039062500000000e+00, 3.000000000000000000e+01, 1.735839843750000000e+00, 6.959340572357177734e+00
2.915039062500000000e+00, 1.791503906250000000e+01, 3.000000000000000000e+01, 2.358398437500000000e-01, 6.812330245971679688e+00
1.977539062500000000e+00, 1.977539062500000000e+00, 3.000000000000000000e+01, 5.170898437500000000e-01, 7.777226924896240234e+00
1.697753906250000000e+01, 1.697753906250000000e+01, 3.000000000000000000e+01, 2.017089843750000000e+00, 0.000000000000000000e+00
2.447753906250000000e+01, 9.477539062500000000e+00, 3.000000000000000000e+01, 1.267089843750000000e+00, 3.506627678871154785e-01
9.477539062500000000e+00, 2.447753906250000000e+01, 3.000000000000000000e+01, 2.767089843750000000e+00, 4.991970360279083252e-01
1.322753906250000000e+01, 1.322753906250000000e+01, 3.000000000000000000e+01, 1.420898437500000000e-01, 0.000000000000000000e+00
2.822753906250000000e+01, 2.822753906250000000e+01, 3.000000000000000000e+01, 1.642089843750000000e+00, 0.000000000000000000e+00
2.072753906250000000e+01, 5.727539062500000000e+00, 3.000000000000000000e+01, 8.920898437500000000e-01, 4.063876152038574219e+00
5.727539062500000000e+00, 2.072753906250000000e+01, 3.000000000000000000e+01, 2.392089843750000000e+00, 4.211854457855224609e+00
3.852539062500000000e+00, 7.602539062500000000e+00, 3.000000000000000000e+01, 1.829589843750000000e+00, 6.031102180480957031e+00
1.885253906250000000e+01, 2.260253906250000000e+01, 3.000000000000000000e+01, 3.295898437500000000e-01, 0.000000000000000000e+00
2.635253906250000000e+01, 1.025390625000000000e-01, 3.000000000000000000e+01, 2.579589843750000000e+00, 9.855507850646972656e+00
1.135253906250000000e+01, 1.510253906250000000e+01, 3.000000000000000000e+01, 1.079589843750000000e+00, 0.000000000000000000e+00
7.602539062500000000e+00, 3.852539062500000000e+00, 3.000000000000000000e+01, 2.204589843750000000e+00, 6.068235397338867188e+00
2.260253906250000000e+01, 1.885253906250000000e+01, 3.000000000000000000e+01, 7.045898437500000000e-01, 0.000000000000000000e+00
1.510253906250000000e+01, 1.135253906250000000e+01, 3.000000000000000000e+01, 2.954589843750000000e+00, 0.000000000000000000e+00
1.025390625000000000e-01, 2.635253906250000000e+01, 3.000000000000000000e+01, 1.454589843750000000e+00, 9.744108200073242188e+00
7.324218750000000000e-02, 3.764648437500000000e+00, 3.000000000000000000e+01, 1.516113281250000000e+00, 9.779464721679687500e+00
1.507324218750000000e+01, 1.876464843750000000e+01, 3.000000000000000000e+01, 1.611328125000000000e-02, 0.000000000000000000e+00
2.257324218750000000e+01, 1.126464843750000000e+01, 3.000000000000000000e+01, 2.266113281250000000e+00, 0.000000000000000000e+00
7.573242187500000000e+00, 2.626464843750000000e+01, 3.000000000000000000e+01, 7.661132812500000000e-01, 2.205845832824707031e+00
1.132324218750000000e+01, 7.514648437500000000e+00, 3.000000000000000000e+01, 1.891113281250000000e+00, 2.375075340270996094e+00
2.632324218750000000e+01, 2.251464843750000000e+01, 3.000000000000000000e+01, 3.911132812500000000e-01, 0.000000000000000000e+00
1.882324218750000000e+01, 1.464843750000000000e-02, 3.000000000000000000e+01, 2.641113281250000000e+00, 9.949526786804199219e+00
3.823242187500000000e+00, 1.501464843750000000e+01, 3.000000000000000000e+01, 1.141113281250000000e+00, 5.992586135864257812e+00
5.698242187500000000e+00, 1.313964843750000000e+01, 3.000000000000000000e+01, 5.786132812500000000e-01, 4.062527179718017578e+00
2.069824218750000000e+01, 2.813964843750000000e+01, 3.000000000000000000e+01, 2.078613281250000000e+00, 0.000000000000000000e+00
2.819824218750000000e+01, 5.639648437500000000e+00, 3.000000000000000000e+01, 1.328613281250000000e+00, 4.194602012634277344e+00
1.319824218750000000e+01, 2.063964843750000000e+01, 3.000000000000000000e+01, 2.828613281250000000e+00, 0.000000000000000000e+00
9.448242187500000000e+00, 1.889648437500000000e+00, 3.000000000000000000e+01, 2.036132812500000000e-01, 7.834586620330810547e+00
2.444824218750000000e+01, 1.688964843750000000e+01, 3.000000000000000000e+01, 1.703613281250000000e+00, 0.000000000000000000e+00
1.694824218750000000e+01, 9.389648437500000000e+00, 3.000000000000000000e+01, 9.536132812500000000e-01, 4.077925384044647217e-01
1.948242187500000000e+00, 2.438964843750000000e+01, 3.000000000000000000e+01, 2.453613281250000000e+00, 7.997268199920654297e+00
2.885742187500000000e+00, 1.032714843750000000e+01, 3.000000000000000000e+01, 2.734863281250000000e+00, 7.087779045104980469e+00
1.788574218750000000e+01, 2.532714843750000000e+01, 3.000000000000000000e+01, 1.234863281250000000e+00, 0.000000000000000000e+00
2.538574218750000000e+01, 2.827148437500000000e+00, 3.000000000000000000e+01, 1.984863281250000000e+00, 7.071851253509521484e+00
1.038574218750000000e+01, 1.782714843750000000e+01, 3.000000000000000000e+01, 4.848632812500000000e-01, 0.000000000000000000e+00
1.413574218750000000e+01, 6.577148437500000000e+00, 3.000000000000000000e+01, 2.359863281250000000e+00, 3.359042406082153320e+00
2.913574218750000000e+01, 2.157714843750000000e+01, 3.000000000000000000e+01, 8.598632812500000000e-01, 0.000000000000000000e+00
2.163574218750000000e+01, 1.407714843750000000e+01, 3.000000000000000000e+01, 1.609863281250000000e+00, 0.000000000000000000e+00
6.635742187500000000e+00, 2.907714843750000000e+01, 3.000000000000000000e+01, 1.098632812500000000e-01, 3.079380750656127930e+00
4.760742187500000000e+00, 9.521484375000000000e-01, 3.000000000000000000e+01, 1.047363281250000000e+00, 8.854481697082519531e+00
1.976074218750000000e+01, 1.595214843750000000e+01, 3.000000000000000000e+01, 2.547363281250000000e+00, 0.000000000000000000e+00
2.726074218750000000e+01, 8.452148437500000000e+00, 3.000000000000000000e+01, 2.973632812500000000e-01, 1.281207323074340820e+00
1.226074218750000000e+01, 2.345214843750000000e+01, 3.000000000000000000e+01, 1.797363281250000000e+00, 0.000000000000000000e+00
8.510742187500000000e+00, 1.220214843750000000e+01, 3.000000000000000000e+01, 1.422363281250000000e+00, 1.332732081413269043e+00
2.351074218750000000e+01, 2.720214843750000000e+01, 3.000000000000000000e+01, 2.922363281250000000e+00, 0.000000000000000000e+00
1.601074218750000000e+01, 4.702148437500000000e+00, 3.000000000000000000e+01, 6.723632812500000000e-01, 5.067775726318359375e+00
1.010742187500000000e+00, 1.970214843750000000e+01, 3.000000000000000000e+01, 2.172363281250000000e+00, 8.906835556030273438e+00
1.479492187500000000e+00, 1.173339843750000000e+01, 3.000000000000000000e+01, 2.504882812500000000e-01, 8.249301910400390625e+00
1.647949218750000000e+01, 2.673339843750000000e+01, 3.000000000000000000e+01, 1.750488281250000000e+00, 0.000000000000000000e+00
2.397949218750000000e+01, 4.233398437500000000e+00, 3.000000000000000000e+01, 1.000488281250000000e+00, 5.568635940551757812e+00
8.979492187500000000e+00, 1.923339843750000000e+01, 3.000000000000000000e+01, 2.500488281250000000e+00, 9.706811904907226562e-01
1.272949218750000000e+01, 4.833984375000000000e-01, 3.000000000000000000e+01, 6.254882812500000000e-01, 9.281947135925292969e+00
2.772949218750000000e+01, 1.548339843750000000e+01, 3.000000000000000000e+01, 2.125488281250000000e+00, 0.000000000000000000e+00
2.022949218750000000e+01, 7.983398437500000000e+00, 3.000000000000000000e+01, 1.375488281250000000e+00, 1.855462789535522461e+00
5.229492187500000000e+00, 2.298339843750000000e+01, 3.000000000000000000e+01, 2.875488281250000000e+00, 4.758064270019531250e+00
7.104492187500000000e+00, 6.108398437500000000e+00, 3.000000000000000000e+01, 1.937988281250000000e+00, 3.785962343215942383e+00
2.210449218750000000e+01, 2.110839843750000000e+01, 3.000000000000000000e+01, 4.379882812500000000e-01, 0.000000000000000000e+00
2.960449218750000000e+01, 1.360839843750000000e+01, 3.000000000000000000e+01, 2.687988281250000000e+00, 0.000000000000000000e+00
1.460449218750000000e+01, 2.860839843750000000e+01, 3.000000000000000000e+01, 1.187988281250000000e+00, 0.000000000000000000e+00
1.085449218750000000e+01, 9.858398437500000000e+00, 3.000000000000000000e+01, 1.562988281250000000e+00, 0.000000000000000000e+00
2.585449218750000000e+01, 2.485839843750000000e+01, 3.000000000000000000e+01, 6.298828125000000000e-02, 0.000000000000000000e+00
1.835449218750000000e+01, 2.358398437500000000e+00, 3.000000000000000000e+01, 2.312988281250000000e+00, 7.573135852813720703e+00
3.354492187500000000e+00, 1.735839843750000000e+01, 3.000000000000000000e+01, 8.129882812500000000e-01, 6.429180622100830078e+00
